,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
9529,초등학교,금남초등학교(병설),경기도 남양주시 화도읍 북한강로 1506,경기도 남양주시 화도읍 금남리 372,37.64368556,127.3620155,경기도 남양주시청,남양주남부경찰서,Y,4,8,2021-05-06,3990000,경기도 남양주시
9530,초등학교,답내초등학교(병설),경기도 남양주시 화도읍 경춘로2347번길 44-7,경기도 남양주시 화도읍 답내리 270-2,37.66239087,127.3473003,경기도 남양주시청,남양주남부경찰서,Y,4,5,2021-05-06,3990000,경기도 남양주시
9531,초등학교,마석초등학교(병설),경기도 남양주시 화도읍 수레로 1234-52,경기도 남양주시 화도읍 창현리 517-1,37.6495427,127.3050508,경기도 남양주시청,남양주남부경찰서,Y,7,10~20,2021-05-06,3990000,경기도 남양주시
9532,초등학교,흥해서부초등학교,경상북도 포항시 북구 흥해읍 북송길 53,경상북도 포항시 북구 흥해읍 매산리 1-6,36.11580419,129.3144644,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9533,유치원,흥해서부초 병설유치원,경상북도 포항시 북구 흥해읍 북송길 53,경상북도 포항시 북구 흥해읍 매산리 1-6,36.11580419,129.3144644,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9534,초등학교,기계초등학교,경상북도 포항시 북구 기계면 기계로 122,경상북도 포항시 북구 기계면 현내리 955-1,36.07222872,129.2035688,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9535,유치원,기계초 병설유치원,경상북도 포항시 북구 기계면 기계로 122,경상북도 포항시 북구 기계면 현내리 955-1,36.07222872,129.2035688,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9536,초등학교,송라초등학교,경상북도 포항시 북구 송라면 보경로 57,경상북도 포항시 북구 송라면 광천리 195-1,36.22890963,129.3557472,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9537,유치원,송라초 병설유치원,경상북도 포항시 북구 송라면 보경로 57,경상북도 포항시 북구 송라면 광천리 195-1,36.22890963,129.3557472,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9538,초등학교,양학초등학교,경상북도 포항시 북구 양학로 110,경상북도 포항시 북구 학잠동 191,36.03231332,129.343980,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9539,유치원,양학초 병설유치원,경상북도 포항시 북구 양학로 110,경상북도 포항시 북구 학잠동 191,36.03231332,129.343980,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9540,초등학교,장원초등학교,경상북도 포항시 북구 법원로63번길 10,경상북도 포항시 북구 장성동 1536-1,36.08170438,129.3849196,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9541,초등학교,장흥초등학교,경상북도 포항시 북구 양덕남로 11,경상북도 포항시 북구 장성동 1429-1,36.07891759,129.3928961,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9542,초등학교,곡강초등학교,경상북도 포항시 북구 흥해읍 칠포로 7,경상북도 포항시 북구 흥해읍 용천리 1412-3,36.13070709,129.3487995,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9543,유치원,곡강초 병설유치원,경상북도 포항시 북구 흥해읍 칠포로 7,경상북도 포항시 북구 흥해읍 용천리 1412-3,36.13070709,129.3487995,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9544,초등학교,죽장초등학교,경상북도 포항시 북구 죽장면 새마을로 3575,경상북도 포항시 북구 죽장면 입암리 730-1,36.15989621,129.0914071,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9545,유치원,죽장초 병설유치원,경상북도 포항시 북구 죽장면 새마을로 3575,경상북도 포항시 북구 죽장면 입암리 730-1,36.15989621,129.0914071,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9546,초등학교,죽천초등학교,경상북도 포항시 북구 흥해읍 죽천길185번길 30,경상북도 포항시 북구 흥해읍 우목리 105,36.09827248,129.4279056,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9547,유치원,죽천초 병설유치원,경상북도 포항시 북구 흥해읍 죽천길185번길 30,경상북도 포항시 북구 흥해읍 우목리 105,36.09827248,129.4279056,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9548,초등학교,해맞이초등학교,경상북도 포항시 북구 환호로 37,경상북도 포항시 북구 환호동 442-2,36.0711314,129.3911055,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9549,유치원,해맞이초 병설유치원,경상북도 포항시 북구 환호로 37,경상북도 포항시 북구 환호동 442-2,36.0711314,129.3911055,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9550,초등학교,신광초등학교,경상북도 포항시 북구 신광면 토성길 31,경상북도 포항시 북구 신광면 토성리 483,36.12951876,129.2619452,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9551,유치원,신광초 병설유치원,경상북도 포항시 북구 신광면 토성길 31,경상북도 포항시 북구 신광면 토성리 483,36.12951876,129.2619452,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9552,유치원,성심유치원,경상북도 포항시 북구 해동로 165,경상북도 포항시 북구 죽도동 556-7,36.03390146,129.3699672,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9553,유치원,새싹발트유치원,경상북도 포항시 북구 용흥로291번길 15,경상북도 포항시 북구 용흥동 430-14,36.04897017,129.3499785,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9554,유치원,행복한유치원,경상북도 포항시 북구 장량로128번길 50,경상북도 포항시 북구장성동 1439-5,36.07738534,129.3941892,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9555,유치원,가람유치원,경상북도 포항시 북구 죽도동 양학천로 80,경상북도 포항시 북구 죽도동 333-20,36.02074788,129.3599499,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9556,어린이집,대한어린이집,경상북도 포항시 북구 학전로111번길 45-10,경상북도 포항시 북구 두호동 1022,36.06275984,129.3722927,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9557,유치원,대한유치원,경상북도 포항시 북구 학전로111번길 45-10,경상북도 포항시 북구 두호동 1022,36.06275984,129.3722927,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9558,어린이집,포항현대어린이집,경상북도 포항시 북구 새천년대로631번길 17-25,경상북도 포항시 북구 용흥동 268-4,36.02910855,129.3546679,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9559,어린이집,상지어린이집,경상북도 포항시 북구 장량로 119,경상북도 포항시 북구 장성동 1415-10,36.08204805,129.3934239,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9560,어린이집,꽃동산어린이집,경상북도 포항시 북구 법원로129번길 24-11,경상북도 포항시 북구 장성동 1492-8,36.0877318,129.3837451,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9561,유치원,영흥초 병설유치원,경상북도 포항시 북구 중앙로212번길 6-7,경상북도 포항시 북구 죽도동 26-2,36.03096662,129.3680916,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9562,초등학교,흥해초등학교,경상북도 포항시 북구 흥해읍 흥해로 107,경상북도 포항시 북구 흥해읍 약성리 100,36.11466179,129.3465007,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9563,유치원,흥해초 병설유치월,경상북도 포항시 북구 흥해읍 흥해로 107,경상북도 포항시 북구 흥해읍 약성리 100,36.11466179,129.3465007,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9564,어린이집,영일어린이집,경상북도 포항시 북구 흥해읍 흥해로 107,경상북도 포항시 북구 흥해읍 약성리 100,36.11466179,129.3465007,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9565,초등학교,청하초등학교,경상북도 포항시 북구 청하면 청하로217번길 19,경상북도 포항시 북구 청하면 덕성리 327,36.19870883,129.3377771,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9566,유치원,청하초 병설유치원,경상북도 포항시 북구 청하면 청하로217번길 19,경상북도 포항시 북구 청하면 덕성리 327,36.19870883,129.3377771,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9567,초등학교,두호초등학교,경상북도 포항시 북구 창흥로36번길 23,경상북도 포항시 북구 창포동 614,36.06410405,129.3680876,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9568,유치원,난나유치원,경상북도 포항시 북구 창흥로36번길 8-15,경상북도 포항시 북구 창포동 616-6,36.06332321,129.3684364,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9569,초등학교,흥해남산초등학교,경상북도 포항시 북구 흥해읍 남미질로 26,경상북도 포항시 북구 흥해읍 남성리 364,36.10434495,129.3456006,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9570,초등학교,용흥초등학교,경상북도 포항시 북구 용흥로 118,경상북도 포항시 북구 용흥동 600-36,36.03913743,129.3488775,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9571,유치원,용흥초 병설유치원,경상북도 포항시 북구 용흥로 118,경상북도 포항시 북구 용흥동 600-36,36.03913743,129.3488775,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9572,초등학교,월포초등학교,경상북도 포항시 북구 청하면 월포로 146,경상북도 포항시 북구 청하면 월포리 306,36.20319678,129.3674938,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9573,유치원,월포초 병설유치원,경상북도 포항시 북구 청하면 월포로 146,경상북도 포항시 북구 청하면 월포리 306,36.20319678,129.3674938,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9574,초등학교,죽장상옥분교,경상북도 포항시 북구 죽장면 죽장로 1815,경상북도 포항시 북구 죽장면 상옥리 748-1,36.24665359,129.2138948,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9575,초등학교,기북초등학교,경상북도 포항시 북구 기북면 기북로 452,경상북도 포항시 북구 기북면 용기리 114-3,36.12939435,129.1676241,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9576,초등학교,두호남부초등학교,경상북도 포항시 북구 두호로52번길 13,경상북도 포항시 북구 두호동 919-9,36.06169902,129.3739623,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9577,초등학교,포항남부초등학교,경상북도 포항시 북구 새천년대로 606,경상북도 포항시 북구용흥동 615-6,36.02852541,129.3559617,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9578,유치원,포항남부초 병설유치원,경상북도 포항시 북구 새천년대로 606,경상북도 포항시 북구 용흥동 615-6,36.02852541,129.3559617,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9579,초등학교,대흥초등학교,경상북도 포항시 북구 용흥로292번길 33,경상북도 포항시 용흥동 418-8,36.04619379,129.3517682,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9580,유치원,대흥초 병설유치원,경상북도 포항시 북구 용흥로292번길 33,경상북도 포항시 용흥동 418-8,36.04619379,129.3517682,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9581,초등학교,장량초등학교,경상북도 포항시 북구 삼흥로100번길 9,경상북도 포항시 북구 장성동 441-1,36.07138899,129.380302,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9582,초등학교,항구초등학교,경상북도 포항시 북구 삼호로468번길 5-12,경상북도 북구 포항시 환호동 504,36.07101614,129.4007243,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9583,유치원,항구초 병설유치원,경상북도 포항시 북구 삼호로468번길 5-12,경상북도 북구 포항시 환호동 504,36.07101614,129.4007243,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9584,초등학교,달전초등학교,경상북도 포항시 북구 흥해읍 달전로 215,경상북도 포항시 북구 흥해읍 이인리 286,36.06346942,129.3346892,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9585,유치원,달전초 병설유치원,경상북도 포항시 북구 흥해읍 달전로 215,경상북도 포항시 북구 흥해읍 이인리 286,36.06346942,129.3346892,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9586,초등학교,대잠초등학교,경상북도 포항시 북구 중흥로161번길 16,경상북도 포항시 북구 죽도동 652-1,36.01983557,129.3530687,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9587,유치원,대잠초 병설유치원,경상북도 포항시 북구 중흥로161번길 16,경상북도 포항시 북구 죽도동 652-1,36.01983557,129.3530687,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9588,초등학교,장성초등학교,경상북도 포항시 북구 새천년대로1123번길 6,경상북도 포항시 북구 장성동 1344,36.06988537,129.3718877,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9589,유치원,장성초 병설유치원,경상북도 포항시 북구 새천년대로1123번길 6,경상북도 포항시 북구 장성동 1344,36.06988537,129.3718877,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9590,어린이집,아이누리어린이집,경상북도 포항시 남구 대잠길 69번길 10,경상북도 포항시 남구 대잠동 699-2,36.01617678,129.3369923,경상북도 포항시청,포항북부 경찰서,Y,2,6,2021-05-10,5020000,경상북도 포항시
9591,어린이집,수석어린이집,경상북도 포항시 남구 오천읍 정몽주로546번길 17-1,경상북도 포항시 남구 오천읍 세계리 17-1,35.96742315,129.4176295,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9592,유치원,아름다운유치원,경상북도 포항시 남구 대이로15번길 13,경상북도 포항시 남구 대잠동 974-3,36.01623908,129.3421439,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9593,유치원,동아유치원,경상북도 포항시 남구 효성로16번길 14,경상북도 포항시 남구 효자동 590-2,36.00533592,129.3351415,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9594,유치원,새봄유치원,경상북도 포항시 남구 연일읍 원서길 96,경상북도 포항시 남구 연일읍 택전리 220-1,35.98850473,129.334911,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9595,어린이집,노엘어린이집,경상북도 포항시 남구 오천읍 정몽주로616번길 34,경상북도 포항시 남구 오천읍 용덕리 231-4,35.97111779,129.4180647,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9596,어린이집,하늘채어린이집,경상북도 포항시 남구 동해면 일월로154번길 7,경상북도 포항시 남구 동해면 약전리 288,35.98755652,129.4501681,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9597,유치원,하늘숲유치원,경상북도 포항시 남구 장기면 방산로 971,경상북도 포항시 남구 장기면 정천리 674-2,35.94387228,129.4442841,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9598,어린이집,아띠랑어린이집,경상북도 포항시 남구 오천읍 문덕로64번길 9,경상북도 포항시 남구 오천읍 문덕리 364-3,35.9568477,129.4016536,경상북도 포항시청,포항남부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9599,어린이집,우현피터팬어린이집,경상북도 포항시 북구 아치로55번길 14(우현동),경상북도 포항시 북구 우현동 330,36.05042567,129.355034,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9600,어린이집,장성금생이어린이집,경상북도 포항시 북구 법원로98번길 45-7,경상북도 포항시 북구 장성동 1400-3,36.0833045,129.3904664,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9601,어린이집,키즈하버드어린이집,경상북도 포항시 북구 양덕로 50번길 54(양덕동),경상북도 포항시 북구 양덕동 2045,36.08330501,129.4079693,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9602,어린이집,양덕리더스어린이집,경상북도 포항시 북구 천마로 46번길 12-17(양덕동),경상북도 포항시 북구 양덕동 1528,36.07990292,129.3984934,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9603,유치원,상지아이들유치원,경상북도 포항시 북구 장량로 140번길 17(양덕동),경상북도 포항시 북구 양덕동 1276,36.08016414,129.3963181,경상북도 포항시청,포항북부 경찰서,N,0,8,2021-05-10,5020000,경상북도 포항시
9604,유치원,세이유치원,경상북도 포항시 북구 법원로 140번길 46-13(장성동),경상북도 포항시 북구 장성동 1405-5,36.08518906,129.3914059,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9605,어린이집,도레미어린이집,경상북도 포항시 북구 침촌마을길 24-10,경상북도 포항시 북구 장성동 1590-1,36.0796512,129.3788125,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9606,어린이집,솜사탕어린이집,경상북도 포항시 북구 환호로 24,경상북도 포항시 북구 환호동 367-3,36.06936255,129.3940714,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9607,어린이집,니하오어린이집,경상북도 포항시 북구 문화로13번길 17,경상북도 포항시 북구 덕수동 37-7,36.04446434,129.3671571,경상북도 포항시청,포항북부 경찰서,N,0,6,2021-05-10,5020000,경상북도 포항시
9608,유치원,숲속꿈의유치원,경상북도 포항시 북구 흥해읍 신덕로 80-49,경상북도 포항시 북구 흥해읍 죽천리 485,36.09046661,129.4072468,경상북도 포항시청,포항북부 경찰서,N,0,5,2021-05-10,5020000,경상북도 포항시
9609,유치원,제일유치원,경상북도 포항시 북구 새마을로 172,경상북도 포항시 북구 용흥동 562-10,36.04581912,129.3444087,경상북도 포항시청,포항북부 경찰서,N,0,30,2021-05-10,5020000,경상북도 포항시
9610,초등학교,창포초등학교,경상북도 포항시 북구 새천년대로1075번길 32,경상북도 포항시 북구창포동 646,36.06681756,129.3689623,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9611,유치원,창포초 병설유치원,경상북도 포항시 북구 새천년대로1075번길 32,경상북도 포항시 북구 창포동 646,36.06681756,129.3689623,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9612,초등학교,동부초등학교,경상북도 포항시 북구 삼호로 273,경상북도 포항시 북구 두호동 1065,36.06264177,129.3809745,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9613,유치원,동부초 병설유치원,경상북도 포항시 북구 삼호로 273,경상북도 포항시 북구두호동 1065,36.06264177,129.3809745,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9614,초등학교,죽도초등학교,경상북도 포항시 북구 중흥로 195,경상북도 포항시 북구 죽도동 633-5,36.02204016,129.3561765,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9615,유치원,죽도초 병설유치원,경상북도 포항시 북구 중흥로 195,경상북도 포항시 북구 죽도동 633-5,36.02204016,129.3561765,경상북도 포항시청,포항북부 경찰서,Y,1,,2021-05-10,5020000,경상북도 포항시
9616,초등학교,포항초등학교,경상북도 포항시 북구 서동로47번길 23,경상북도 포항시 북구 덕산동 902-1,36.04266575,129.3639959,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9617,유치원,포항초 병설유치원,경상북도 포항시 북구 서동로47번길 23,경상북도 포항시 북구덕산동 902-1,36.04266575,129.3639959,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9618,초등학교,영흥초등학교,경상북도 포항시 북구 중앙로212번길 6-7,경상북도 포항시 북구 죽도동 26-2,36.03096662,129.3680916,경상북도 포항시청,포항북부 경찰서,N,0,,2021-05-10,5020000,경상북도 포항시
9619,초등학교,달천초교 매현분교,충청북도 충주시 대소원면 매현새터2길 10,충청북도 충주시 대소원면 매현리 480,36.90834938,127.8702621,충청북도 충주시,충주경찰서,Y,2,3.5,2020-11-30,4390000,충청북도 충주시
9620,유치원,달천초교 병설유치원,충청북도 충주시 중원대로 3846,충청북도 충주시 용두동 411-1,36.963102,127.8799847,충청북도 충주시,충주경찰서,Y,1,3.5,2020-11-30,4390000,충청북도 충주시
9621,초등학교,장천초등학교,경상남도 창원시 진해구 충장로 719,경상남도 창원시 진해구 장천동 119-35,35.12623701,128.7071903,경상남도 창원시청,진해경찰서,Y,7,12,2020-07-14,5670000,경상남도 창원시
9622,초등학교,명동초등학교,경상남도 창원시 진해구 명동로 93,경상남도 창원시 진해구 명동 338,35.09728752,128.7205874,경상남도 창원시청,진해경찰서,Y,4,10,2020-07-14,5670000,경상남도 창원시
9623,초등학교,웅천초등학교,경상남도 창원시 진해구 웅천중로 80,경상남도 창원시 진해구 성내동 399-4,35.11342494,128.7499166,경상남도 창원시청,진해경찰서,Y,3,10,2020-07-14,5670000,경상남도 창원시
9624,초등학교,웅동초등학교,경상남도 창원시 진해구 마천로 29,경상남도 창원시 진해구 마천동 144-8,35.12724433,128.7831692,경상남도 창원시청,진해경찰서,Y,5,10,2020-07-14,5670000,경상남도 창원시
9625,초등학교,안골포초등학교,경상남도 창원시 진해구 안청북로 30,경상남도 창원시 진해구 청안동 475,35.10398667,128.8062314,경상남도 창원시청,진해경찰서,Y,5,20,2020-07-14,5670000,경상남도 창원시
9626,초등학교,안청초등학교,경상남도 창원시 진해구 안골로 303,경상남도 창원시 진해구 안골동 369,35.09984324,128.8065698,경상남도 창원시청,진해경찰서,Y,6,20,2020-07-14,5670000,경상남도 창원시
9627,초등학교,용원초등학교,경상남도 창원시 진해구 용원로78번길 11,경상남도 창원시 진해구 용원동 1251,35.09744112,128.8182279,경상남도 창원시청,진해경찰서,Y,4,8,2020-07-14,5670000,경상남도 창원시
9628,유치원,글로리아유치원,경상남도 창원시 진해구 태평로76번길 4,경상남도 창원시 진해구 태평동 58,35.14462179,128.6670874,경상남도 창원시청,진해경찰서,Y,3,25,2020-07-14,5670000,경상남도 창원시
9629,유치원,국제유치원,경상남도 창원시 진해구 진해대로 802번길 11,경상남도 창원시 진해구 석동 217-1,35.15614694,128.702006,경상남도 창원시청,진해경찰서,Y,4,10,2020-07-14,5670000,경상남도 창원시
9630,유치원,꽃숲유치원,경상남도 창원시 진해구 해원로2번길 18,경상남도 창원시 진해구 이동 347,35.15270627,128.6967832,경상남도 창원시청,진해경찰서,Y,2,9,2020-07-14,5670000,경상남도 창원시
9631,유치원,어깨동무유치원,경상남도 창원시 진해구 이동로28번길 9,경상남도 창원시 진해구 이동 615-3,35.15012189,128.6949564,경상남도 창원시청,진해경찰서,Y,4,15,2020-07-14,5670000,경상남도 창원시
9632,유치원,숲속나라유치원,경상남도 창원시 진해구 자은로28번길 3-1,경상남도 창원시 진해구 자은동 903-1,35.14964508,128.7055549,경상남도 창원시청,진해경찰서,Y,5,6,2020-07-14,5670000,경상남도 창원시
9633,유치원,참좋은유치원,경상남도 창원시 진해구 용원중로 11,경상남도 창원시 진해구 용원동 1260-7,35.09835559,128.8156603,경상남도 창원시청,진해경찰서,Y,2,8,2020-07-14,5670000,경상남도 창원시
9634,유치원,뜰에유치원,경상남도 창원시 진해구 용원북로11번길 8,경상남도 창원시 진해구 용원동 1174-8,35.10405443,128.8152077,경상남도 창원시청,진해경찰서,Y,4,15,2020-07-14,5670000,경상남도 창원시
9635,유치원,샛별유치원,경상남도 창원시 진해구 충장로 319,경상남도 창원시 진해구 경화동 101,35.15372503,128.6870777,경상남도 창원시청,진해경찰서,Y,2,25,2020-07-14,5670000,경상남도 창원시
9636,유치원,진해유치원,경상남도 창원시 진해구 청안로 289,경상남도 창원시 진해구 안골동 373,35.097054,128.8030914,경상남도 창원시청,진해경찰서,Y,2,25,2020-07-14,5670000,경상남도 창원시
9637,유치원,동부유치원,경상남도 창원시 진해구 충장로455번길 19,경상남도 창원시 진해구 이동 62-4,35.149595,128.7005105,경상남도 창원시청,진해경찰서,Y,3,12,2020-07-14,5670000,경상남도 창원시
9638,유치원,이삭유치원,경상남도 창원시 진해구 청안로 236,경상남도 창원시 진해구 청안동 58-9,35.100528,128.8002991,경상남도 창원시청,진해경찰서,Y,4,6,2020-07-14,5670000,경상남도 창원시
9639,어린이집,여좌어린이집,경상남도 창원시 진해구 여좌로63번길 22,경상남도 창원시 진해구 여좌동 104-16,35.15808251,128.6602685,경상남도 창원시청,진해경찰서,Y,3,8,2020-07-14,5670000,경상남도 창원시
9640,어린이집,근로복지공단어린이집,경상남도 창원시 진해구 진해대로776번길 35,경상남도 창원시 진해구 이동 457,35.15544948,128.698029,경상남도 창원시청,진해경찰서,Y,4,20,2020-07-14,5670000,경상남도 창원시
9641,어린이집,은혜어린이집,경상남도 창원시 진해구 자은로78번길 41,경상남도 창원시 진해구 자은동 407-5,35.14855031,128.7103336,경상남도 창원시청,진해경찰서,Y,4,10,2020-07-14,5670000,경상남도 창원시
9642,어린이집,용원어린이집,경상남도 창원시 진해구 용원남로7번길 4,경상남도 창원시 진해구 용원동 1130-2,35.09643746,128.819289,경상남도 창원시청,진해경찰서,Y,4,15,2020-07-14,5670000,경상남도 창원시
9643,어린이집,경화어린이집,경상남도 창원시 진해구 진해대로614번길 14,경상남도 창원시 진해구 경화동 1136-24,35.156906,128.6828944,경상남도 창원시청,진해경찰서,Y,3,6,2020-07-14,5670000,경상남도 창원시
9644,어린이집,창릉어린이집,충청북도 청주시 상당구 수영로136번길 66 (영운동),충청북도 청주시 상당구 영운동91-1,36.61978072,127.5032484,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시
9645,유치원,청주유치원재능개발원(재능개발어린이집 앞),충청북도 청주시 상당구 이정골로 50 (용정동),충청북도 청주시 상당구 용정동 176,36.63146561,127.521902,청주시,상당,Y,2,4~8,2020-07-17,5710000,충청북도 청주시
9646,어린이집,대성어린이집(구나이팅게일어린이집),충청북도 청주시 흥덕구 사운로321번길 20 (신봉동),충청북도 청주시 흥덕구 신봉동159,36.6551342870,127.4686601363,청주시,흥덕,N,,4~8,2020-07-17,5710000,충청북도 청주시
