시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,시도명
초등학교,황등초등학교,전라북도 익산시 황등면 황금로 17-6,전북 익산시 황등면 황등리 650-1,36.0092770008,126.9451566467,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,황등초등학교병설유치원,전라북도 익산시 황등면 황금로 17-6,전북 익산시 황등면 황등리 650-1,36.0092770008,126.9451566467,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,망성초등학교,전라북도 익산시 망성면 여강로 903,전북 익산시 망성면 장선리 136-1,36.1206995704,127.0286423617,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,망성초등학교병설유치원,전라북도 익산시 망성면 여강로 903,전북 익산시 망성면 장선리 136-1,36.1206995704,127.0286423617,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,금성초등학교병설유치원,전라북도 익산시 성당면 성당로 649,전북 익산시 성당면 두동리 702,36.1223802650,126.9210331085,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,웅포초등학교,전라북도 익산시 웅포면 강변로 10-1,전북 익산시 웅포면 웅포리 383,36.0650088,126.8782942444,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,웅포초등학교병설유치원,전라북도 익산시 웅포면 강변로 10-1,전북 익산시 웅포면 웅포리 383,36.0650088,126.8782942444,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,황등남초등학교,전라북도 익산시 황등면 황등서로 44,전북 익산시 황등면 황등리 963-3,36.0033500976,126.9387491418,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,황등남초등학교병설유치원,전라북도 익산시 황등면 황등서로 44,전북 익산시 황등면 황등리 963-3,36.0033500976,126.9387491418,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,용안초등학교,전라북도 익산시 용안면 용안교동1길 6-1,전북 익산시 용안면 교동리 250,36.1206868529,126.9544449947,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,용안초등학교병설유치원,전라북도 익산시 용안면 용안교동1길 6-1,전북 익산시 용안면 교동리 250,36.1206868529,126.9544449947,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,삼기초등학교,전라북도 익산시 삼기면 황금로 523,전북 익산시 삼기면 간촌리 43-2,36.0200397240,126.9854992526,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,삼기초등학교병설유치원,전라북도 익산시 삼기면 황금로 523,전북 익산시 삼기면 간촌리 43-2,36.0200397240,126.9854992526,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,용산초등학교,전라북도 익산시 황등면 용산로 193,전북 익산시 황등면 죽촌리 27-5,36.0401795492,126.9383049552,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,용산초등학교병설유치원,전라북도 익산시 황등면 용산로 193,전북 익산시 황등면 죽촌리 27-5,36.0401795492,126.9383049552,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,춘포초등학교,전라북도 익산시 춘포면 춘포로 408,전북 익산시 춘포면 용연리 811,35.9017016703,127.0107763519,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,춘포초등학교병설유치원,전라북도 익산시 춘포면 춘포로 408,전북 익산시 춘포면 용연리 811,35.9017016703,127.0107763519,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,이리고현초등학교,전라북도 익산시 선화로23길 44,전북 익산시 모현동1가 73,35.9521014436,126.9468976228,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,이리고현초등학교병설유치원,전라북도 익산시 선화로23길 44,전북 익산시 모현동1가 73,35.9521014436,126.9468976228,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,이리남창초등학교,전라북도 익산시 인북로 171,전북 익산시 남중동 252-2,35.9452008189,126.9538758370,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,석불초등학교병설유치원,전라북도 익산시 삼기면 진북로 267,전북 익산시 삼기면 연동리 643-2,36.0299490256,127.0059679627,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,함라초등학교,전라북도 익산시 함라면 함라1길 66,전북 익산시 함라면 함열리 139-1,36.0592003578,126.9109041845,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,함라초등학교병설유치원,전라북도 익산시 함라면 함라1길 66,전북 익산시 함라면 함열리 139-1,36.0592003578,126.9109041845,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,영만초등학교,전라북도 익산시 오산면 항쟁로 129,전북 익산시 오산면 영만리 950-6,35.9599298501,126.9064267109,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,소안초등학교(병설포함),전라남도 완도군 소안면 소안로 213,전남 완도군 소안면 비자리 940,34.1725562171,126.6542943491,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,소안중앙어린이집,전라남도 완도군 소안면 비자34번길 18,전남 완도군 소안면 비자리 888-1,34.1723447370,126.655291,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,열미어린이집,경기도 광주시 곤지암읍 광여로 224-14,경기 광주시 곤지암읍 열미리 476-1,37.353257,127.367042,경기도 광주시청,광주경찰서,Y,5,13.5,2020-09-23,5540000,경기도 광주시,경기도
특수학교,한사랑학교,경기도 광주시 초월읍 산수로554번길 59-12,경기 광주시 초월읍 신월리 313-6,37.41058591,127.3130794,경기도 광주시청,광주경찰서,N,0,6,2020-09-23,5540000,경기도 광주시,경기도
초등학교,보길동초등학교(병설포함),전라남도 완도군 보길면 중리1길 6-18,전남 완도군 보길면 중통리 379-1,34.1633267755,126.5925684718,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,보길성신어린이집,전라남도 완도군 보길면 보길동로 144-20,전남 완도군 보길면 예송리 37-1,34.1607024762,126.5719238623,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,보길초등학교(병설포함),전라남도 완도군 보길면 부황길 57,전남 완도군 보길면 부황리 572-2,34.1624789917,126.5559442013,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,완도초등학교(병설포함),전라남도 완도군 완도읍 중앙길 43,전남 완도군 완도읍 군내리 319,34.3133973962,126.7610130352,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,완도중앙초등학교(병설포함),전라남도 완도군 완도읍 개포로135번길 37,전남 완도군 완도읍 가용리 29,34.3219398988,126.7401072296,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,청해초등학교(병설포함),전라남도 완도군 완도읍 청해진로 1374,전남 완도군 완도읍 장좌리 600,34.3594161743,126.7278074638,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,화흥초등학교(병설포함),전라남도 완도군 완도읍 청해진서로 824,전남 완도군 완도읍 화흥리 840,34.3255716872,126.7011770748,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,완도어린이집,전라남도 완도군 완도읍 청해진남로23번길 42-1,전남 완도군 완도읍 군내리 421-2,34.311087,126.759674,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
유치원,완도유치원,전라남도 완도군 완도읍 개포로145번길 38-9,전남 완도군 완도읍 가용리 1054,34.3227525004,126.742995,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
유치원,하나둘셋유치원,전라남도 완도군 완도읍 청해진서로 59,전남 완도군 완도읍 군내리 1162-11,34.311647,126.7394459147,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,성광어린이집,전라남도 완도군 완도읍 신기길 56-63,전남 완도군 완도읍 가용리 12-1,34.3252959775,126.742028,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,금일초등학교(병설포함),전라남도 완도군 금일읍 구동2길 35-1,전남 완도군 금일읍 신구리 680,34.3544622771,127.0335129769,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
어린이집,금일제일어린이집,전라남도 완도군 금일읍 도장길 18-2,전남 완도군 금일읍 화목리 814-6,34.3556751682,127.0217462428,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,노화초등학교(병설포함),전라남도 완도군 노화읍 노화서로 149,전남 완도군 노화읍 도청리 324,34.1958644021,126.5699868457,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,넙도초등학교(병설포함),전라남도 완도군 노화읍 넙도길 294-31,전남 완도군 노화읍 내리 488-1,34.1884608246,126.5042111331,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,군외초등학교(병설포함),전라남도 완도군 군외면 청해진서로 2020,전남 완도군 군외면 신학리 666,34.3794259283,126.6466228444,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,신지동초등학교,전라남도 완도군 신지면 신지로 815-1,전남 완도군 신지면 신상리 211,34.3271797855,126.8506171752,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,신지초등학교(병설포함),전라남도 완도군 신지면 대곡48번길 37,전남 완도군 신지면 대곡리 850,34.3379318511,126.8297638115,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,고금초등학교(병설포함),전라남도 완도군 고금면 고금동로7-1,전남 완도군 고금면 덕암리 626-1,34.3965590683,126.8009209787,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,약산초등학교(병설포함),전라남도 완도군 약산면 약산로 351-1,전남 완도군 약산면 장용리 931,34.3940284266,126.8964669578,전라남도 완도군청,완도경찰서,Y,,,2020-09-02,4990000,전라남도 완도군,전라남도
초등학교,이리석암초등학교,전라북도 익산시 서동로 46길 119,전북 익산시 석암동 215-1,35.9351875824,127.0081823,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,이리석암초등학교병설유치원,전라북도 익산시 서동로 46길 119,전북 익산시 석암동 215-1,35.9351875824,127.0081823,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,함열초등학교,전라북도 익산시 함열읍 함열8길 2,전북 익산시 함열읍 와리 220-11,36.0778619803,126.9660029881,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
유치원,함열초등학교병설유치원,전라북도 익산시 함열읍 함열8길 2,전북 익산시 함열읍 와리 220-11,36.0778619803,126.9660029881,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
초등학교,석불초등학교,전라북도 익산시 삼기면 진북로 267,전북 익산시 삼기면 연동리 643-2,36.0299490256,127.0059679627,전라북도 익산시청,익산경찰서,Y,,,2021-03-17,4680000,전라북도 익산시,전라북도
